id,difficulty,terrain,date_hidden,favorites
GC50VT9,1.5,2.5,3/22/2014,1
GC50VQQ,3.5,4.5,3/22/2014,1
GC50VQB,2,1.5,3/22/2014,6
GC50VP7,2,1.5,3/22/2014,24
GC50VMZ,1.5,1.5,3/22/2014,1
GC50VMT,1.5,1.5,3/22/2014,1
GC50VMM,1.5,1.5,3/22/2014,4
GC50VME,1.5,1.5,3/22/2014,10
GC50VKQ,2,1.5,3/22/2014,1
GC50VKF,2,1.5,3/22/2014,0
GC50VGQ,1.5,3,3/22/2014,10
GC50VE5,1.5,2.5,3/22/2014,2
GC50V0V,1.5,2,3/22/2014,1
GC50V0G,1.5,2,3/22/2014,16
GC50V0B,2.5,2.5,3/22/2014,0
GC50V02,2.5,2.5,3/22/2014,2
GC50TM1,1.5,1.5,3/22/2014,0
GC50JGP,3,3,3/22/2014,10
GC50JDF,4,4,3/22/2014,4
GC4DC62,5,3,3/22/2014,22
GC50VAK,2.5,4,3/21/2014,0
GC50RRF,3,1,3/21/2014,3
GC50RMZ,1.5,1.5,3/21/2014,0
GC50RJ3,1.5,3.5,3/21/2014,7
GC50RHP,1.5,3,3/21/2014,0
GC50RFE,1.5,1.5,3/21/2014,1
GC50R0T,3,1.5,3/21/2014,12
GC50PZG,1.5,2,3/20/2014,5
GC50PY0,2,1.5,3/20/2014,0
GC50PXM,2.5,3.5,3/20/2014,0
GC50PXJ,2,2,3/20/2014,1
GC50PX9,2.5,2,3/20/2014,0
GC50PX4,2,1.5,3/20/2014,0
GC50PWZ,2,2,3/20/2014,0
GC50PWV,2,2,3/20/2014,0
GC50PWH,2,2,3/20/2014,0
GC50PRJ,2.5,2.5,3/20/2014,0
GC50PPW,3,2,3/20/2014,5
GC50PM2,1.5,1.5,3/20/2014,1
GC50PF0,1,1.5,3/20/2014,1
GC50PCY,3.5,1.5,3/20/2014,9
GC50P28,2.5,1.5,3/20/2014,49
GC50N22,3,1.5,3/19/2014,3
GC50N09,2,2,3/19/2014,1
GC50MXK,1.5,3,3/19/2014,8
GC50MXA,4,4,3/19/2014,5
GC50MWX,1.5,2,3/19/2014,0
GC50MWV,2,2.5,3/19/2014,3
GC50MWR,2.5,3,3/19/2014,0
GC50MWK,2,3,3/19/2014,0
GC50MWJ,2,3,3/19/2014,0
GC50MWF,2,3,3/19/2014,0
GC50MWE,2.5,3,3/19/2014,0
GC50MW5,2,3,3/19/2014,3
GC50MW3,2,3,3/19/2014,1
GC50MVZ,2,3,3/19/2014,0
GC50MVW,2.5,3,3/19/2014,0
GC50MVP,2.5,3,3/19/2014,0
GC50MVH,2,3.5,3/19/2014,0
GC50MVB,2,3,3/19/2014,0
GC50MV5,3,3,3/19/2014,0
GC50MV0,2,3,3/19/2014,1
GC50MTW,2,3,3/19/2014,0
GC50MTM,3,3,3/19/2014,0
GC50MTH,2,4,3/19/2014,1
GC50MTB,2,3,3/19/2014,1
GC50MT0,2,2.5,3/19/2014,0
GC50MQC,1.5,2.5,3/19/2014,1
GC50MQB,2,3,3/19/2014,1
GC50MQ0,2,2.5,3/19/2014,0
GC50MPR,1.5,1.5,3/19/2014,0
GC50H2C,1.5,2,3/19/2014,8
GC5030D,1.5,1.5,3/19/2014,7
GC50308,1.5,1.5,3/19/2014,7
GC50301,1.5,1.5,3/19/2014,10
GC4K2DW,2.5,1.5,3/19/2014,11
GC50K9F,2,1.5,3/18/2014,2
GC50K9B,3.5,2,3/18/2014,17
GC50K91,2,2,3/18/2014,15
GC50K8T,2,2.5,3/18/2014,1
GC50K8H,2,3,3/18/2014,0
GC50K8C,2,3,3/18/2014,5
GC50K6R,2,4,3/18/2014,3
GC50K2J,4,2.5,3/18/2014,5
GC50JZP,3.5,1.5,3/18/2014,5
GC50JYR,4,2,3/18/2014,3
GC50JV6,1.5,1.5,3/18/2014,0
GC50JTB,1.5,1,3/18/2014,3
GC50JGJ,1.5,3,3/18/2014,10
GC50HWA,1.5,1.5,3/18/2014,6
GC50HA1,1.5,2.5,3/17/2014,0
GC50H9G,2,1.5,3/17/2014,0
GC50H9B,1.5,1.5,3/17/2014,2
GC50H8J,1.5,1.5,3/17/2014,24
GC50H87,4.5,1.5,3/17/2014,27
GC50H7H,2,1.5,3/17/2014,1
GC50H6F,1,2,3/17/2014,2
GC50H6A,2.5,1.5,3/17/2014,13
GC50H63,2,2,3/17/2014,6
GC50GZ4,1.5,2,3/17/2014,1
GC50GXY,1.5,1.5,3/17/2014,2
GC50GJ8,1.5,2,3/17/2014,2
GC50GH9,1.5,1.5,3/17/2014,3
GC50GDK,4.5,1,3/17/2014,22
GC50GB2,3,2.5,3/17/2014,24
GC50G7C,2,1.5,3/17/2014,1
GC50G2P,2,1.5,3/17/2014,2
GC50FBJ,2,1,3/17/2014,9
GC4W3AE,3,1.5,3/17/2014,10
GC50RGN,2.5,1.5,3/16/2014,0
GC50RG6,2.5,1.5,3/16/2014,0
GC50RFH,1.5,1.5,3/16/2014,1
GC50MZV,1.5,1.5,3/16/2014,3
GC50HBH,1.5,3,3/16/2014,3
GC50G5K,2,1.5,3/16/2014,4
GC50F94,1.5,2.5,3/16/2014,4
GC50F8T,1.5,1.5,3/16/2014,0
GC50F8R,1.5,3,3/16/2014,4
GC50F8H,1.5,1.5,3/16/2014,1
GC50F8D,1.5,1.5,3/16/2014,0
GC50F7Q,2,2.5,3/16/2014,2
GC50F7N,1.5,2,3/16/2014,1
GC50F7K,2,1.5,3/16/2014,3
GC50F7D,2,1.5,3/16/2014,2
GC50F76,1.5,3.5,3/16/2014,0
GC50F5K,2,2.5,3/16/2014,6
GC50F4Z,2,2.5,3/16/2014,1
GC50F4K,2.5,2.5,3/16/2014,4
GC50F3Z,2,2,3/16/2014,7
GC50F3Y,2,2,3/16/2014,0
GC50F3J,2,2,3/16/2014,0
GC50EZD,2.5,1.5,3/16/2014,2
GC50EX6,2.5,2,3/16/2014,2
GC50EVM,2,3,3/16/2014,0
GC50EVJ,1.5,1.5,3/16/2014,0
GC50EQR,1.5,4,3/16/2014,2
GC50EM6,2,2,3/16/2014,6
GC50DJ8,2,1,3/16/2014,0
GC50D4T,2,2,3/16/2014,1
GC50CCW,1.5,1.5,3/16/2014,0
GC4ZZ5F,2,3,3/16/2014,0
GC56CYZ,2,3,3/15/2014,0
GC50HBJ,1,1.5,3/15/2014,1
GC50GZC,2.5,4.5,3/15/2014,2
GC50GYJ,1.5,2,3/15/2014,0
GC50GXF,1.5,2,3/15/2014,0
GC50F86,1.5,2,3/15/2014,1
GC50CBM,1.5,4,3/15/2014,0
GC50C9H,2,3,3/15/2014,0
GC50C62,1.5,2.5,3/15/2014,2
GC50C5Y,1.5,3.5,3/15/2014,0
GC50C5W,1.5,3.5,3/15/2014,0
GC50C5R,1.5,3.5,3/15/2014,0
GC50C5N,1.5,3.5,3/15/2014,1
GC50C5K,1.5,3.5,3/15/2014,3
GC50C5F,1.5,3.5,3/15/2014,2
GC50C3E,2,2,3/15/2014,3
GC50C33,1.5,2.5,3/15/2014,6
GC50C30,2,2,3/15/2014,2
GC50BZ4,1.5,3,3/15/2014,1
GC50BYZ,3,3.5,3/15/2014,1
GC50BYN,4,4,3/15/2014,0
GC50BYE,3,5,3/15/2014,2
GC50BY0,3.5,5,3/15/2014,4
GC50BXQ,4,4,3/15/2014,1
GC50BXE,4.5,5,3/15/2014,0
GC50BX8,2.5,2.5,3/15/2014,5
GC50BV4,3,4,3/15/2014,1
GC50BTX,3,4.5,3/15/2014,3
GC50BTJ,3.5,4.5,3/15/2014,2
GC50BRY,3,4,3/15/2014,1
GC50BRJ,2.5,3.5,3/15/2014,2
GC50BR0,3.5,3.5,3/15/2014,2
GC50BQP,2.5,3.5,3/15/2014,8
GC50BQ7,4.5,4.5,3/15/2014,5
GC50BQ2,2,1,3/15/2014,18
GC50BPR,4,2,3/15/2014,5
GC50BP6,2,2,3/15/2014,0
GC50BN9,2,3.5,3/15/2014,0
GC50B84,5,3.5,3/15/2014,3
GC50B31,1.5,1.5,3/15/2014,2
GC50AYF,4.5,2.5,3/15/2014,22
GC5083A,1.5,1.5,3/14/2014,1
GC5082H,3,1.5,3/14/2014,7
GC507NK,3.5,1.5,3/14/2014,4
GC4ZJN1,5,2,3/14/2014,7
GC50851,1.5,2.5,3/13/2014,0
GC50840,1.5,2.5,3/13/2014,0
GC5083P,1.5,4,3/13/2014,2
GC50837,1.5,1.5,3/13/2014,4
GC50830,1,1.5,3/13/2014,2
GC5082G,2,2,3/13/2014,3
GC50823,2,2,3/13/2014,0
GC50813,3,2,3/13/2014,11
GC50811,5,4.5,3/13/2014,6
GC507YW,1.5,3,3/13/2014,0
GC507D4,3,2,3/13/2014,0
GC5077D,2,2.5,3/13/2014,0
GC50762,1.5,2,3/13/2014,0
GC5075D,4.5,2,3/13/2014,11
GC506TT,2,3,3/13/2014,4
GC4XPY4,3.5,1.5,3/13/2014,11
GC5048F,2,2.5,3/11/2014,3
GC5047V,2,3,3/11/2014,0
GC5047P,2,3,3/11/2014,0
GC5044R,1.5,1.5,3/11/2014,1
GC50448,1.5,1.5,3/11/2014,1
GC50446,1.5,1.5,3/11/2014,1
GC5043Q,1.5,1.5,3/11/2014,3
GC5043J,1.5,1.5,3/11/2014,1
GC503YT,3.5,3,3/11/2014,0
GC503YP,3,3,3/11/2014,3
GC503XT,2,1.5,3/11/2014,4
GC503WE,3,4.5,3/11/2014,4
GC503VP,3,3.5,3/11/2014,0
GC503TT,1.5,1.5,3/11/2014,0
GC503RW,2.5,2,3/11/2014,15
GC503N5,3,2.5,3/11/2014,8
GC503EZ,2,1,3/11/2014,21
GC502YG,2.5,2,3/11/2014,0
GC4GWQZ,4.5,2.5,3/11/2014,23
GC503VG,2,3,3/10/2014,1
GC5022C,2.5,2,3/10/2014,16
GC5022A,5,2.5,3/10/2014,15
GC50226,4.5,2.5,3/10/2014,12
GC50204,1.5,1.5,3/10/2014,3
GC501ZT,2.5,1.5,3/10/2014,3
GC501ZR,1.5,2,3/10/2014,0
GC50155,1.5,1.5,3/10/2014,14
GC5013F,1.5,2,3/10/2014,27
GC500DA,2.5,2,3/10/2014,2
GC479KJ,2,2,3/10/2014,24
GC57R8E,2,2,3/9/2014,3
GC5063X,1.5,4,3/9/2014,0
GC50440,3,4,3/9/2014,2
GC5011K,1,1.5,3/9/2014,3
GC500M6,1.5,2,3/9/2014,0
GC500KK,1.5,1.5,3/9/2014,1
GC500K7,1.5,1.5,3/9/2014,2
GC500JH,1.5,2,3/9/2014,0
GC500E9,3,2.5,3/9/2014,1
GC4ZZQ2,1.5,2,3/9/2014,3
GC4ZZPA,1.5,3,3/9/2014,0
GC4ZZP2,1,3,3/9/2014,3
GC4ZZNT,2,2,3/9/2014,1
GC4ZZKY,5,5,3/9/2014,8
GC4ZZK2,1.5,2,3/9/2014,1
GC4ZZJD,2.5,1,3/9/2014,0
GC4ZZJ9,2.5,2.5,3/9/2014,7
GC4ZZGE,2,2,3/9/2014,0
GC4ZZGA,2,2,3/9/2014,0
GC4ZZG8,2,2,3/9/2014,0
GC4ZZG2,2,2,3/9/2014,0
GC4ZZFQ,2,2,3/9/2014,0
GC4ZZF6,2,2,3/9/2014,0
GC4ZZEY,2,2,3/9/2014,0
GC4ZZE6,1.5,1,3/9/2014,0
GC4ZZDG,2,1.5,3/9/2014,0
GC4ZZCN,1.5,1.5,3/9/2014,1
GC4ZZB9,1,1.5,3/9/2014,6
GC4ZZAG,4,1.5,3/9/2014,2
GC4ZZ9G,1.5,1.5,3/9/2014,0
GC4ZZ94,1.5,1.5,3/9/2014,0
GC4ZZ8J,1.5,1.5,3/9/2014,0
GC4ZZ8F,2,2,3/9/2014,0
GC4ZZ7C,1.5,1.5,3/9/2014,0
GC4ZZ77,1.5,1.5,3/9/2014,0
GC4ZZ71,1.5,1.5,3/9/2014,0
GC4ZZ6R,1.5,1.5,3/9/2014,0
GC4ZZ6N,1.5,2,3/9/2014,0
GC4ZZ6K,1.5,1.5,3/9/2014,0
GC4ZZ6E,1.5,1.5,3/9/2014,0
GC4ZZ69,1.5,1.5,3/9/2014,1
GC4ZZ61,1.5,1.5,3/9/2014,0
GC4ZZ5Z,1.5,2,3/9/2014,0
GC4ZZ5R,1.5,1.5,3/9/2014,0
GC4ZZ5H,1.5,1.5,3/9/2014,0
GC4ZZ5B,1.5,1.5,3/9/2014,0
GC4ZZ4Y,1.5,1.5,3/9/2014,0
GC4ZZ4R,1.5,1.5,3/9/2014,0
GC4ZZ4H,1.5,1.5,3/9/2014,0
GC4ZZ46,1.5,1.5,3/9/2014,0
GC4ZZ3W,2,2.5,3/9/2014,0
GC4ZZ38,1.5,2,3/9/2014,0
GC4ZZ2Y,1.5,3,3/9/2014,7
GC4ZZ23,1.5,2.5,3/9/2014,0
GC4ZZ16,2,1.5,3/9/2014,0
GC4ZZ0M,2,2.5,3/9/2014,0
GC4ZYZY,1.5,2.5,3/9/2014,2
GC4ZYYR,4.5,1,3/9/2014,7
GC4ZYYK,2.5,2.5,3/9/2014,8
GC4ZYYB,1.5,2.5,3/9/2014,5
GC4ZYXJ,5,5,3/9/2014,13
GC4ZYWZ,2,2.5,3/9/2014,2
GC4ZYJC,1.5,1.5,3/9/2014,20
GC4ZYBT,4,4,3/9/2014,2
GC4ZY78,2,2,3/9/2014,4
GC4ZXGK,2,2.5,3/9/2014,0
GC4ZXFB,1.5,2.5,3/9/2014,2
GC50C7N,1.5,3,3/8/2014,0
GC509JG,2.5,3,3/8/2014,2
GC500HD,3.5,4.5,3/8/2014,0
GC4ZYC4,2,3,3/8/2014,1
GC4ZXRV,1.5,1.5,3/8/2014,3
GC4ZWR7,2,4,3/8/2014,1
GC4ZWR1,2.5,2.5,3/8/2014,1
GC4ZWQY,2.5,3.5,3/8/2014,1
GC4ZWQP,1.5,2,3/8/2014,0
GC4ZWQN,2,3,3/8/2014,0
GC4ZWQJ,1.5,2,3/8/2014,0
GC4ZWQH,2,3.5,3/8/2014,0
GC4ZWQF,2,3.5,3/8/2014,0
GC4ZWQC,1.5,3,3/8/2014,0
GC4ZWQA,2,3,3/8/2014,0
GC4ZWQ8,1.5,3.5,3/8/2014,0
GC4ZWQ0,1.5,3.5,3/8/2014,2
GC4ZWPZ,1.5,3.5,3/8/2014,0
GC4ZWPY,1.5,3.5,3/8/2014,0
GC4ZWPX,1.5,3.5,3/8/2014,0
GC4ZWPG,2,3,3/8/2014,9
GC4ZWNZ,2,2.5,3/8/2014,0
GC4ZWNT,2,2.5,3/8/2014,1
GC4ZWHP,1,1.5,3/8/2014,1
GC4ZWHG,2,1.5,3/8/2014,0
GC4ZWH3,1,1,3/8/2014,0
GC4ZWGX,1,1,3/8/2014,0
GC4ZWG2,2,2,3/8/2014,0
GC4ZWFJ,2.5,2,3/8/2014,2
GC4ZWFB,2,1.5,3/8/2014,8
GC4ZWEM,1,1,3/8/2014,0
GC4ZWEB,2,2,3/8/2014,0
GC4ZWDZ,4,4,3/8/2014,3
GC4ZWBH,4.5,3,3/8/2014,3
GC4ZW6C,2.5,4.5,3/8/2014,1
GC4ZW4P,4.5,4.5,3/8/2014,3
GC4ZVXQ,3.5,1.5,3/8/2014,4
GC4ZVW2,3.5,1.5,3/8/2014,17
GC4ZVQQ,3,1.5,3/8/2014,7
GC4ZVQD,4,4,3/8/2014,1
GC4ZTKE,1.5,1.5,3/8/2014,1
GC4ZTEC,2,3,3/8/2014,2
GC4ZTE8,2,3,3/8/2014,1
GC4ZQFB,1.5,2.5,3/8/2014,33
GC4BN8H,2,3,3/8/2014,1
GC4ZZT0,1.5,2.5,3/7/2014,1
GC4ZV5D,1.5,2,3/7/2014,1
GC4ZTFW,4,3,3/7/2014,13
GC4ZTCF,2,1.5,3/7/2014,18
GC4ZTBD,2.5,3,3/7/2014,0
GC4ZTAY,2,2,3/7/2014,0
GC4ZT93,1.5,1.5,3/7/2014,2
GC4ZT3B,1.5,1.5,3/7/2014,1
GC4ZRZJ,1.5,2,3/7/2014,0
GC4ZRAB,3.5,4,3/7/2014,1
GC4ZR9Q,3.5,4,3/7/2014,1
GC4ZR94,3.5,4,3/7/2014,2
GC4ZR8J,3,4,3/7/2014,4
GC4ZR7W,2.5,4.5,3/7/2014,2
GC4ZR4R,2.5,2.5,3/7/2014,21
GC4ZQQR,2,1.5,3/7/2014,30
GC4ZQHE,2,1.5,3/7/2014,3
GC4ZM90,4,1.5,3/7/2014,12
GC4ZJEG,4,2,3/7/2014,5
GC56CT2,1,3.5,3/6/2014,1
GC4ZTC9,2.5,4,3/6/2014,0
GC4ZTBR,2.5,3,3/6/2014,0
GC4ZTB9,2.5,2.5,3/6/2014,0
GC4ZTB6,2,2.5,3/6/2014,1
GC4ZTAR,1.5,1.5,3/6/2014,0
GC4ZTAK,2,2,3/6/2014,5
GC4ZQT1,1,4.5,3/6/2014,2
GC4ZQRY,4.5,3.5,3/6/2014,5
GC4ZQRV,1.5,2.5,3/6/2014,1
GC4ZQRR,1,4.5,3/6/2014,2
GC4ZQRP,4.5,4.5,3/6/2014,2
GC4ZQRH,4.5,5,3/6/2014,7
GC4ZQME,1.5,1.5,3/6/2014,3
GC4ZQJM,2,2,3/6/2014,21
GC4ZQH9,1.5,3,3/6/2014,0
GC4ZQFJ,1.5,2,3/6/2014,0
GC4ZQBY,3.5,4,3/6/2014,1
GC4ZQAV,1.5,3.5,3/6/2014,3
GC4ZQ2V,5,5,3/6/2014,9
GC4ZQ2G,4.5,5,3/6/2014,2
GC4ZQ26,4.5,5,3/6/2014,2
GC4ZQ22,1.5,1.5,3/6/2014,3
GC4ZQ20,5,3,3/6/2014,3
GC4ZQ1R,4.5,5,3/6/2014,2
GC4ZPRJ,2.5,2.5,3/6/2014,3
GC4ZPJA,1.5,2,3/6/2014,4
GC4ZP1V,2,1.5,3/6/2014,19
GC56CR6,2,3,3/5/2014,5
GC56CQR,2,2,3/5/2014,1
GC5130R,2.5,4,3/5/2014,3
GC500P2,1.5,1.5,3/5/2014,0
GC4ZYRF,1.5,1.5,3/5/2014,0
GC4ZP4E,1.5,1.5,3/5/2014,29
GC4ZP3Y,4,1.5,3/5/2014,2
GC4ZP24,1,1.5,3/5/2014,0
GC4ZP1C,4,4.5,3/5/2014,1
GC4ZP11,4.5,4.5,3/5/2014,2
GC4ZP0B,4,4.5,3/5/2014,2
GC4ZJQM,4.5,1.5,3/3/2014,11
GC4ZJKV,2,1.5,3/3/2014,20
GC4ZJJX,2,3,3/3/2014,5
GC4ZJG8,4.5,4,3/3/2014,2
GC4ZJG4,1.5,1.5,3/3/2014,0
GC4ZJ3T,3.5,1.5,3/3/2014,2
GC4ZGPQ,1,1.5,3/3/2014,2
GC4TJDX,1.5,2.5,3/3/2014,2
GC4ZH1C,3.5,1.5,3/2/2014,11
GC4ZGYD,3,4.5,3/2/2014,2
GC4ZGW6,2,1.5,3/2/2014,1
GC4ZGVZ,2.5,2.5,3/2/2014,0
GC4ZGVM,1.5,1.5,3/2/2014,3
GC4ZGTZ,2,1.5,3/2/2014,10
GC4ZGT6,2.5,1.5,3/2/2014,2
GC4ZGRV,3.5,1.5,3/2/2014,0
GC4ZGPT,2,2,3/2/2014,1
GC4ZGNZ,2,3,3/2/2014,2
GC4ZGM8,2.5,5,3/2/2014,10
GC4ZGHB,1.5,3.5,3/2/2014,2
GC4ZGGG,1.5,3,3/2/2014,2
GC4ZGG5,1.5,1.5,3/2/2014,0
GC4ZGBG,2,3,3/2/2014,1
GC4ZGB8,1.5,1,3/2/2014,0
GC4ZG9F,1.5,2,3/2/2014,8
GC4ZG94,2.5,2.5,3/2/2014,20
GC4ZG1E,3,1.5,3/2/2014,5
GC4ZFWT,2.5,2,3/2/2014,13
GC4ZFEV,2,2,3/2/2014,0
GC4ZF60,3.5,3.5,3/2/2014,4
GC4Z2JM,2.5,1,3/2/2014,12
GC4Z2J0,3,2,3/2/2014,29
GC4Z2HG,3,2.5,3/2/2014,23
GC4ZPW2,2,2,3/1/2014,8
GC4ZGW1,2.5,2.5,3/1/2014,8
GC4ZG4H,2,3.5,3/1/2014,0
GC4ZG2D,2,3.5,3/1/2014,0
GC4ZF56,3,2.5,3/1/2014,4
GC4ZE6Q,2,1.5,3/1/2014,13
GC4ZE5Q,3,2,3/1/2014,5
GC4ZE5N,1.5,2.5,3/1/2014,1
GC4ZE53,1.5,2,3/1/2014,0
GC4ZE0A,1.5,1.5,3/1/2014,5
GC4ZDVC,1.5,1.5,3/1/2014,1
GC4ZDJ7,1.5,2,3/1/2014,1
GC4ZDH1,2,2,3/1/2014,0
GC4ZCJW,4.5,1.5,3/1/2014,3
GC4ZBV4,3.5,1.5,3/1/2014,1
GC4YXE1,2,1.5,3/1/2014,1
GC4ZCE7,1.5,2.5,2/28/2014,0
GC4ZCDW,2.5,1.5,2/28/2014,0
GC4ZCD4,1.5,2,2/28/2014,0
GC4ZCA0,2.5,1.5,2/28/2014,0
GC4ZC74,3,2.5,2/28/2014,16
GC4ZBN1,4,1.5,2/28/2014,5
GC4ZBAN,1.5,1.5,2/28/2014,1
GC4ZAXA,5,3,2/27/2014,4
GC4ZAX0,1.5,1.5,2/27/2014,1
GC4ZAWP,2,2,2/27/2014,0
GC4ZAWC,1,4,2/27/2014,1
GC4ZAW9,2,2,2/27/2014,0
GC4ZAP7,1.5,1.5,2/27/2014,1
GC4ZAME,2.5,1.5,2/27/2014,0
GC4ZAG6,2,1.5,2/27/2014,30
GC4ZABD,1.5,1,2/27/2014,9
GC4ZA6G,2,1.5,2/27/2014,37
GC4ZA24,2.5,1.5,2/27/2014,11
GC4Z946,1,1.5,2/27/2014,4
GC4Z97B,2,2,2/26/2014,0
GC4Z971,1.5,1.5,2/26/2014,0
GC4Z93T,2,1.5,2/26/2014,10
GC4Z93A,1.5,1.5,2/26/2014,19
GC4Z934,2,1.5,2/26/2014,4
GC4Z92W,1.5,1.5,2/26/2014,12
GC4Z92T,1.5,2,2/26/2014,1
GC4Z92P,1.5,2,2/26/2014,1
GC4Z92H,1.5,2,2/26/2014,8
GC4Z91Z,1.5,2,2/26/2014,1
GC4Z902,4,4,2/26/2014,3
GC4Z8ZR,4,4,2/26/2014,2
GC4Z8Z5,3,4,2/26/2014,2
GC4Z8MF,1.5,1.5,2/26/2014,1
GC4Z84N,2,1.5,2/25/2014,0
GC4Z7T4,1.5,1.5,2/25/2014,1
GC4Z7KB,2,1.5,2/25/2014,0
GC4Z7K1,1.5,2,2/25/2014,2
GC4Z7ET,1.5,1.5,2/25/2014,3
GC4Z7ER,2.5,1.5,2/25/2014,7
GC4Z7DF,2.5,1.5,2/25/2014,4
GC4Z7D6,2,1.5,2/25/2014,1
GC4Z7D1,2,1.5,2/25/2014,1
GC4Z7CR,2.5,3,2/25/2014,0
GC4Z7C6,2,3,2/25/2014,0
GC4Z75B,3,1.5,2/25/2014,2
GC4Z6T2,1.5,2.5,2/25/2014,11
GC4Z6G9,2,2,2/25/2014,1
GC4YZPM,1.5,2,2/25/2014,0
GC4YY16,1.5,1.5,2/25/2014,0
GC4YTKB,1.5,1.5,2/25/2014,2
GC4XQV5,1.5,1.5,2/25/2014,3
GC4Z5ZD,2.5,2,2/23/2014,0
GC4Z5Z3,2,2,2/23/2014,1
GC4Z5YM,1.5,2,2/23/2014,0
GC4Z4CG,4,4.5,2/23/2014,1
GC4Z4C4,1.5,2,2/23/2014,6
GC4Z4C0,2.5,2,2/23/2014,3
GC4Z4BT,1.5,1.5,2/23/2014,0
GC4Z4BA,1.5,2.5,2/23/2014,0
GC4Z46J,2.5,2.5,2/23/2014,1
GC4Z46H,2,2.5,2/23/2014,14
GC4Z44V,3,2,2/23/2014,4
GC4Z44K,2,1.5,2/23/2014,11
GC4Z43T,2,2.5,2/23/2014,1
GC4Z431,2,4,2/23/2014,6
GC4Z42C,2,5,2/23/2014,5
GC4Z41V,2,5,2/23/2014,7
GC4Z410,2,5,2/23/2014,4
GC4Z406,2,5,2/23/2014,4
GC4Z3ZD,2.5,2.5,2/23/2014,21
GC4Z3Z4,2,5,2/23/2014,6
GC4Z3YT,3,1.5,2/23/2014,5
GC4Z3YC,2,5,2/23/2014,8
GC4Z3XB,2,5,2/23/2014,6
GC4Z3WA,2,5,2/23/2014,7
GC4Z3W2,2,3,2/23/2014,1
GC4Z3W0,2.5,3,2/23/2014,0
GC4Z3VE,2,5,2/23/2014,4
GC4Z3TM,2,5,2/23/2014,5
GC4Z3RE,2,5,2/23/2014,5
GC4Z3Q3,2,5,2/23/2014,6
GC4Z3M9,2,5,2/23/2014,6
GC4Z3K8,2,5,2/23/2014,4
GC4Z3H3,2,5,2/23/2014,4
GC4Z3F9,2,5,2/23/2014,4
GC4Z2YX,1.5,1.5,2/23/2014,13
GC4Z2Y6,2,2.5,2/23/2014,8
GC4Z2JN,2,2,2/23/2014,9
GC4Z1YD,3,3,2/23/2014,1
GC4Z1XZ,3,3,2/23/2014,2
GC4Z0TM,4,4.5,2/23/2014,3
GC4YFWY,1.5,2,2/23/2014,1
GC4Z5WQ,1.5,2,2/22/2014,1
GC4Z1Y7,2.5,3,2/22/2014,5
GC4Z1TA,3,1.5,2/22/2014,12
GC4Z1RZ,2.5,1.5,2/22/2014,15
GC4Z1RA,3.5,2,2/22/2014,5
GC4Z1R1,2,1.5,2/22/2014,0
GC4Z1ND,2,1.5,2/22/2014,0
GC4Z1KC,2,5,2/22/2014,5
GC4Z1K5,1.5,1.5,2/22/2014,5
GC4Z1JY,2,5,2/22/2014,4
GC4Z1FY,1.5,5,2/22/2014,7
GC4Z1FK,3,1.5,2/22/2014,11
GC4Z1EP,1.5,2,2/22/2014,1
GC4Z1E9,1.5,2,2/22/2014,0
GC4Z1DV,1.5,5,2/22/2014,7
GC4Z1CE,1.5,5,2/22/2014,6
GC4Z1BJ,1.5,1.5,2/22/2014,0
GC4Z1A7,1.5,3.5,2/22/2014,0
GC4Z1A1,1.5,3.5,2/22/2014,0
GC4Z17B,3,3.5,2/22/2014,6
GC4Z17A,4.5,4.5,2/22/2014,2
GC4Z0XA,1.5,1.5,2/22/2014,0
GC4Z0RD,1.5,1.5,2/22/2014,47
GC4Z0GQ,1.5,3.5,2/22/2014,0
GC4Z0GB,2,3.5,2/22/2014,0
GC4YZWQ,2.5,1.5,2/22/2014,18
GC4Y9ZC,1,3,2/22/2014,1
GC4XDTT,1,3,2/22/2014,1
GC4X5EJ,1.5,2,2/22/2014,7
GC4R7CH,3.5,2,2/22/2014,1
GC4QMV1,4,2.5,2/22/2014,2
GC2B234,2,3,2/22/2014,1
GC4ZE9J,2,1.5,2/21/2014,6
GC4YZVP,2.5,4,2/21/2014,2
GC4YZRR,2,2,2/21/2014,1
GC4YZR1,1.5,3,2/21/2014,5
GC4YZQ2,1,1,2/21/2014,0
GC4YZPQ,1.5,2,2/21/2014,0
GC4YZNX,2.5,2,2/21/2014,27
GC4YZKQ,1.5,2,2/21/2014,0
GC4YZKH,2,2,2/21/2014,0
GC4YZHG,1.5,2,2/21/2014,1
GC4YZH7,1.5,2,2/21/2014,0
GC4YZFP,1,2,2/21/2014,0
GC4YZDB,1.5,1.5,2/21/2014,2
GC4YZCJ,1.5,1.5,2/21/2014,1
GC4YZC9,1.5,1.5,2/21/2014,2
GC4YZBF,1.5,1.5,2/21/2014,1
GC4YZAY,1.5,1.5,2/21/2014,1
GC4YZAW,1.5,1.5,2/21/2014,1
GC4YZAN,1.5,1.5,2/21/2014,1
GC4YZAH,1.5,1.5,2/21/2014,2
GC4YZ9Q,1.5,1.5,2/21/2014,1
GC4YZ96,1.5,1.5,2/21/2014,0
GC4YZ92,1.5,1.5,2/21/2014,0
GC4YYWV,3,1.5,2/21/2014,3
GC4YYA8,1.5,1.5,2/21/2014,0
GC4M4W0,3.5,1.5,2/21/2014,3
