id,difficulty,terrain,date_hidden,favorites
GC9T1BN,2,2,4/28/2022,0
GC9T1BK,2,2,4/28/2022,0
GC9T1BG,2,2,4/28/2022,1
GC9T1BE,2,2,4/28/2022,0
GC9T1BA,2,2,4/28/2022,0
GC9T1B8,2,2,4/28/2022,0
GC9T1B6,2,2,4/28/2022,0
GC9T1B1,2,2,4/28/2022,0
GC9T1AV,2,2,4/28/2022,0
GC9T1AQ,2,2,4/28/2022,0
GC9T1AN,2,2,4/28/2022,0
GC9T1AJ,2,2,4/28/2022,0
GC9T1AG,2,2,4/28/2022,0
GC9T1AE,2,2,4/28/2022,0
GC9T1AC,2,2,4/28/2022,0
GC9T1AA,2,2,4/28/2022,0
GC9T1A5,2,2,4/28/2022,0
GC9T1A2,2,2,4/28/2022,0
GC9T19Z,2,2,4/28/2022,0
GC9T19Y,2,2,4/28/2022,0
GC9T195,2,2,4/28/2022,1
GC9T171,2,3,4/28/2022,0
GC9T03V,2,2,4/27/2022,0
GC9T03Q,2,2,4/27/2022,0
GC9T03N,2,2,4/27/2022,0
GC9T03J,2,2,4/27/2022,0
GC9T03H,2,2,4/27/2022,0
GC9T03G,2,2,4/27/2022,0
GC9T03E,2,2,4/27/2022,0
GC9T03D,2,2,4/27/2022,0
GC9T03B,2,2,4/27/2022,0
GC9T038,2,2,4/27/2022,0
GC9T037,2,2,4/27/2022,0
GC9T035,2,2,4/27/2022,0
GC9T034,2,2,4/27/2022,0
GC9T032,2,2,4/27/2022,0
GC9T02Z,2,2,4/27/2022,0
GC9T02W,2,2,4/27/2022,0
GC9T02R,2,2,4/27/2022,0
GC9T02Q,2,2,4/27/2022,0
GC9T02N,2,2,4/27/2022,0
GC9T02J,2,2,4/27/2022,0
GC9T02E,2,2,4/27/2022,0
GC9T02B,2,2,4/27/2022,0
GC9T028,2,2,4/27/2022,0
GC9T026,2,2,4/27/2022,0
GC9T022,2,2,4/27/2022,0
GC9T021,2,2,4/27/2022,0
GC9RZY4,3.5,2.5,4/27/2022,9
GC9RYYF,2.5,1.5,4/27/2022,10
GC9RYY3,1.5,3.5,4/26/2022,1
GC9RYVP,2,3,4/26/2022,0
GC9RY3N,3,3.5,4/26/2022,0
GC9RXAB,1.5,1.5,4/25/2022,4
GC9RX81,2.5,1.5,4/25/2022,6
GC9RX7G,2,2,4/25/2022,2
GC9RX72,1.5,2,4/25/2022,1
GC9RVZ0,1.5,1.5,4/24/2022,0
GC9RVYX,1.5,1.5,4/24/2022,0
GC9RVYV,1,1.5,4/24/2022,0
GC9RVYG,1.5,1.5,4/24/2022,1
GC9RVY9,1.5,1.5,4/24/2022,0
GC9RVV0,3,3.5,4/24/2022,1
GC9RVTF,1.5,1.5,4/24/2022,1
GC9RVJ4,1.5,1,4/24/2022,4
GC9RV65,1.5,1.5,4/24/2022,23
GC9VW28,1.5,2.5,4/23/2022,0
GC9RT12,2.5,2.5,4/23/2022,0
GC9RRY3,2,2.5,4/23/2022,1
GC9RQKG,1.5,1.5,4/22/2022,7
GC9RQ2P,2,1.5,4/22/2022,1
GC9RPZG,2,3.5,4/22/2022,1
GC9RPZD,2,3.5,4/22/2022,0
GC9RPZA,3.5,1.5,4/22/2022,1
GC9RPZ8,2,3.5,4/22/2022,0
GC9RPZ2,2,3.5,4/22/2022,0
GC9RPYZ,2,3.5,4/22/2022,0
GC9RPYW,2,3.5,4/22/2022,0
GC9RPYR,2,3.5,4/22/2022,1
GC9RPYH,2,3.5,4/22/2022,1
GC9RPWE,3,3,4/22/2022,1
GC9RMZN,2.5,1.5,4/22/2022,13
GC9RQEZ,1.5,2.5,4/21/2022,6
GC9RPH8,2,3.5,4/21/2022,1
GC9RPH6,2,3.5,4/21/2022,0
GC9RPH5,2,3,4/21/2022,0
GC9RPH2,2,3,4/21/2022,1
GC9RPH0,2,3,4/21/2022,0
GC9RPGY,2,3,4/21/2022,0
GC9RPGW,2,3,4/21/2022,0
GC9RPGV,2,3,4/21/2022,0
GC9RPGT,3,1.5,4/21/2022,0
GC9RPGR,2,3,4/21/2022,2
GC9RPGQ,2,3,4/21/2022,0
GC9RPGP,2,3,4/21/2022,0
GC9RPGN,2,3,4/21/2022,0
GC9RPGJ,2,3,4/21/2022,0
GC9RPGH,2,3,4/21/2022,0
GC9RPGE,2,3,4/21/2022,0
GC9RPGC,2,3,4/21/2022,0
GC9RPGB,2,3,4/21/2022,0
GC9RPG9,2,3,4/21/2022,0
GC9RPG7,2,3,4/21/2022,0
GC9RPG5,2,3,4/21/2022,0
GC9RPG4,2,3,4/21/2022,0
GC9RPG2,2,3,4/21/2022,1
GC9RPG0,2,3,4/21/2022,0
GC9RPFX,2,3,4/21/2022,0
GC9RPFV,2,3,4/21/2022,1
GC9RPFR,2,3,4/21/2022,1
GC9RPFK,2,3,4/21/2022,0
GC9RPFH,2,3,4/21/2022,0
GC9RPFG,2,3,4/21/2022,0
GC9RPFF,2,3.5,4/21/2022,0
GC9RPFC,2,3.5,4/21/2022,0
GC9RPFB,2,4,4/21/2022,3
GC9RPE9,2.5,3,4/21/2022,0
GC9RPE6,2.5,3,4/21/2022,0
GC9RPAK,2,2.5,4/21/2022,2
GC9RMPM,2.5,1.5,4/21/2022,8
GC9RN3B,2,2,4/20/2022,0
GC9RN39,2,2,4/20/2022,0
GC9RN36,2,2,4/20/2022,0
GC9RN32,2,2,4/20/2022,0
GC9RN2Y,2,2,4/20/2022,0
GC9RN2W,2,2,4/20/2022,0
GC9RN2Q,2,2,4/20/2022,0
GC9RN2M,2,2,4/20/2022,0
GC9RN2G,2,2,4/20/2022,0
GC9RN28,2,2,4/20/2022,0
GC9RN1R,2,2,4/20/2022,0
GC9RN1N,2,2,4/20/2022,0
GC9RN1G,2,2.5,4/20/2022,0
GC9RN0J,1.5,2.5,4/20/2022,0
GC9RN0F,2,2.5,4/20/2022,0
GC9RN0D,2,2.5,4/20/2022,0
GC9RN0B,2,2.5,4/20/2022,0
GC9RN07,2,2.5,4/20/2022,0
GC9RN04,2,2.5,4/20/2022,0
GC9RN01,2,2.5,4/20/2022,0
GC9RMZY,2,2.5,4/20/2022,0
GC9RMZQ,2,2.5,4/20/2022,0
GC9RMZJ,2,2.5,4/20/2022,0
GC9RMZE,2,2.5,4/20/2022,0
GC9RKNT,1.5,1.5,4/19/2022,0
GC9RKNR,1.5,1.5,4/19/2022,0
GC9RKNP,1.5,1.5,4/19/2022,0
GC9RKNN,1.5,1.5,4/19/2022,0
GC9RKNK,2,1.5,4/19/2022,0
GC9RKNG,1.5,1.5,4/19/2022,0
GC9RKNE,1.5,1.5,4/19/2022,0
GC9RKNC,1.5,1.5,4/19/2022,0
GC9RKNA,1.5,1.5,4/19/2022,0
GC9RKN7,1.5,1.5,4/19/2022,0
GC9RKN5,1.5,1.5,4/19/2022,0
GC9RKN3,1.5,1.5,4/19/2022,0
GC9RKN1,2,2,4/19/2022,0
GC9RKMZ,2,1.5,4/19/2022,0
GC9RKMY,1.5,1.5,4/19/2022,0
GC9RKMT,1.5,1.5,4/19/2022,0
GC9RKMP,1.5,1.5,4/19/2022,0
GC9RKMK,1.5,1.5,4/19/2022,0
GC9RKMH,1.5,1.5,4/19/2022,0
GC9RKME,1.5,1.5,4/19/2022,0
GC9RKMC,1.5,1.5,4/19/2022,0
GC9RKM5,1.5,1.5,4/19/2022,0
GC9RKM2,2,1.5,4/19/2022,0
GC9RKKW,1.5,1.5,4/19/2022,0
GC9RKKR,2,1.5,4/19/2022,0
GC9RKDZ,3,1.5,4/19/2022,0
GC9RK2Z,2,2,4/19/2022,1
GC9RJP1,1.5,2,4/19/2022,1
GC9RJMN,1.5,1.5,4/19/2022,1
GC9RHYY,3.5,1.5,4/18/2022,0
GC9RHY6,2,4,4/18/2022,1
GC9RHX1,2.5,2,4/18/2022,3
GC9RHWV,3,2.5,4/18/2022,0
GC9RHWN,3,3.5,4/18/2022,1
GC9RHWG,3,3.5,4/18/2022,1
GC9RHWE,2.5,3,4/18/2022,0
GC9RF6X,2,2.5,4/17/2022,1
GC9REWG,2,2,4/17/2022,0
GC9RE0N,1.5,3,4/16/2022,0
GC9RDZH,2.5,1.5,4/16/2022,0
GC9RDZG,2,1.5,4/16/2022,0
GC9RDZE,2.5,1.5,4/16/2022,0
GC9RDZC,2.5,1.5,4/16/2022,0
GC9RDZA,3,1.5,4/16/2022,1
GC9RDZ9,3,1.5,4/16/2022,0
GC9RDZ8,2.5,1.5,4/16/2022,3
GC9RDW4,1.5,2,4/16/2022,4
GC9RDW0,1.5,2,4/16/2022,3
GC9RDVX,1.5,2,4/16/2022,3
GC9RDVP,1.5,2,4/16/2022,3
GC9RDVK,1.5,2,4/16/2022,4
GC9RDVH,1.5,2,4/16/2022,4
GC9RDVC,1.5,2,4/16/2022,3
GC9RDV9,1.5,2,4/16/2022,3
GC9RDV6,1.5,2,4/16/2022,3
GC9RDTY,1.5,2,4/16/2022,3
GC9RDTV,1.5,2,4/16/2022,3
GC9RDTN,1.5,2,4/16/2022,3
GC9RDTJ,1.5,2,4/16/2022,3
GC9RDTF,1.5,2,4/16/2022,3
GC9RDTB,1.5,2,4/16/2022,3
GC9RDT9,1.5,2,4/16/2022,3
GC9RDT4,1.5,2,4/16/2022,3
GC9RDT3,3.5,1,4/16/2022,5
GC9RDRV,1.5,2,4/16/2022,4
GC9RDRJ,1.5,2,4/16/2022,3
GC9RDRA,1.5,2,4/16/2022,3
GC9RDR3,1.5,2,4/16/2022,3
GC9RDQZ,1.5,2,4/16/2022,3
GC9RDQP,1.5,2,4/16/2022,3
GC9RDQB,1.5,2,4/16/2022,9
GC9RDBA,1,1,4/16/2022,33
GC9RBYH,3,2,4/15/2022,0
GC9RBYA,3,2,4/15/2022,1
GC9RBXV,4,2.5,4/15/2022,1
GC9RBXM,4.5,2,4/15/2022,1
GC9RBXE,4,2.5,4/15/2022,2
GC9RBMQ,1.5,2.5,4/15/2022,2
GC9RB6T,2,1.5,4/15/2022,0
GC9RAGC,2,2,4/14/2022,0
GC9RAG5,2,1.5,4/14/2022,5
GC9RAFT,2,1.5,4/14/2022,1
GC9RABP,2,1.5,4/14/2022,0
GC9RABJ,1.5,3,4/14/2022,1
GC9R91Q,1,1.5,4/13/2022,0
GC9R8YX,2.5,2,4/13/2022,10
GC9R8X3,1,1,4/13/2022,0
GC9R1DD,4,1,4/13/2022,2
GC9R7MK,2,3,4/12/2022,0
GC9RACF,1.5,1.5,4/11/2022,0
GC9R5BX,2,2.5,4/11/2022,9
GC9P7ZJ,1.5,1.5,4/11/2022,11
GC9RP9N,3,2,4/10/2022,0
GC9R4TC,2,1.5,4/10/2022,2
GC9R4RZ,2,2,4/10/2022,0
GC9R4RY,2,2,4/10/2022,0
GC9R4RX,2,2,4/10/2022,0
GC9R4RW,2,2,4/10/2022,1
GC9R4RE,2,2,4/10/2022,0
GC9R4RC,2,2,4/10/2022,0
GC9R4RB,2,2,4/10/2022,0
GC9R4R8,2,2,4/10/2022,0
GC9R4R4,2,2,4/10/2022,0
GC9R4R1,2,2,4/10/2022,0
GC9R4QX,2,2,4/10/2022,0
GC9R4QT,2,2,4/10/2022,0
GC9R4QQ,2,2,4/10/2022,0
GC9R4QM,2,2,4/10/2022,0
GC9R4QD,2,2,4/10/2022,0
GC9R4Q6,2,2,4/10/2022,0
GC9R4Q1,2,2,4/10/2022,0
GC9R4Q0,2,2,4/10/2022,0
GC9R4PV,2,2,4/10/2022,0
GC9R4PM,2,2,4/10/2022,0
GC9R4PH,2,2,4/10/2022,0
GC9R4PE,2,2,4/10/2022,0
GC9R4PA,2,2,4/10/2022,0
GC9R4P8,2,2,4/10/2022,0
GC9R4P4,2,2,4/10/2022,0
GC9R4NH,1.5,2,4/10/2022,0
GC9R4MW,2,2,4/10/2022,0
GC9R4MM,2,2,4/10/2022,0
GC9R4KZ,2,1.5,4/10/2022,5
GC9R4K3,2,2,4/10/2022,0
GC9R4K0,2,2,4/10/2022,0
GC9R4JY,2,2,4/10/2022,0
GC9R4JT,2,2,4/10/2022,0
GC9R4JP,2,2,4/10/2022,1
GC9R4JF,2,2,4/10/2022,1
GC9R4J3,1,1.5,4/10/2022,0
GC9R4DT,1.5,1.5,4/10/2022,1
GC9R4BX,2,2,4/10/2022,0
GC9R4B0,2,2,4/10/2022,0
GC9R4AP,2,2,4/10/2022,0
GC9R4AD,2,2,4/10/2022,0
GC9R4AB,2,2,4/10/2022,0
GC9R4A3,2,2,4/10/2022,0
GC9R49M,2,2,4/10/2022,0
GC9R49A,2,2,4/10/2022,0
GC9R492,2,2,4/10/2022,0
GC9R48N,2,2,4/10/2022,0
GC9R48A,2,2,4/10/2022,0
GC9R47T,2,2,4/10/2022,0
GC9R3HF,2,2,4/10/2022,0
GC9R3H7,2,2,4/10/2022,0
GC9R3GW,2,2,4/10/2022,0
GC9R3GN,2,2,4/10/2022,0
GC9R3GD,2,2,4/10/2022,0
GC9R3G1,2,2,4/10/2022,0
GC9R3FT,2,2,4/10/2022,0
GC9R3F4,2,2,4/10/2022,0
GC9R3ET,2,2,4/10/2022,0
GC9R3EB,2,2,4/10/2022,0
GC9R9VJ,3,3,4/9/2022,0
GC9R2PH,2,2,4/9/2022,0
GC9R2PE,2,2,4/9/2022,0
GC9R2PB,2,2,4/9/2022,0
GC9R2P4,2,2,4/9/2022,0
GC9R2NZ,2,2,4/9/2022,0
GC9R2NV,2,2,4/9/2022,0
GC9R2NR,2,2,4/9/2022,0
GC9R2NK,2,2,4/9/2022,0
GC9R2NJ,2,2,4/9/2022,0
GC9R2NE,2,2,4/9/2022,0
GC9R2NB,2,2,4/9/2022,0
GC9R2N8,2,2,4/9/2022,0
GC9R2N7,2,2,4/9/2022,0
GC9R2N3,2,2,4/9/2022,0
GC9R2N1,2,2,4/9/2022,0
GC9R2MY,2,2,4/9/2022,0
GC9R2MV,2,2,4/9/2022,0
GC9R2MT,2,2,4/9/2022,0
GC9R2MQ,2,2,4/9/2022,0
GC9R2MP,2,2,4/9/2022,0
GC9R2MG,2,2,4/9/2022,0
GC9R2MF,2,2,4/9/2022,0
GC9R2M6,2,2,4/9/2022,0
GC9R2M2,2,2,4/9/2022,0
GC9R2M1,2,2,4/9/2022,0
GC9R2KZ,2,2,4/9/2022,0
GC9R0VA,2,3,4/8/2022,4
GC9R0V8,2,3,4/8/2022,2
GC9R0V6,2,3,4/8/2022,2
GC9R0V5,2,3,4/8/2022,3
GC9R0V2,2,3,4/8/2022,3
GC9R0V1,2,3,4/8/2022,2
GC9R0V0,2,3,4/8/2022,2
GC9R0TX,2,3,4/8/2022,2
GC9R0TV,2,3,4/8/2022,1
GC9R0TQ,2,3,4/8/2022,2
GC9R0TM,2,3,4/8/2022,2
GC9R0TG,2,3,4/8/2022,0
GC9R0T2,2,3,4/8/2022,2
GC9R0RZ,2,3,4/8/2022,3
GC9R0RY,2,3,4/8/2022,2
GC9R0RV,2,3,4/8/2022,2
GC9R0R6,2,2,4/8/2022,0
GC9R0R4,1.5,1.5,4/8/2022,3
GC9R0R3,2,3,4/8/2022,2
GC9R0R2,2.5,2,4/8/2022,1
GC9R0R0,2,3,4/8/2022,2
GC9R0QY,2,3,4/8/2022,2
GC9R0QQ,2,3,4/8/2022,2
GC9R0QN,2,3,4/8/2022,3
GC9R0QM,1.5,2,4/8/2022,1
GC9R0QH,2,3,4/8/2022,2
GC9R0QE,2,3,4/8/2022,2
GC9R0QA,2,3,4/8/2022,3
GC9R0Q6,2,3,4/8/2022,3
GC9R0PC,1.5,2,4/8/2022,1
GC9R0KM,2,2.5,4/8/2022,3
GC9R0HD,2,2,4/8/2022,0
GC9R0H7,2,2,4/8/2022,0
GC9R0H4,2,2,4/8/2022,2
GC9R0H0,2,2,4/8/2022,0
GC9R0GY,2,2,4/8/2022,0
GC9R0GP,2,2,4/8/2022,0
GC9R0G7,2,2,4/8/2022,0
GC9R0G1,2,2,4/8/2022,0
GC9R0FN,2,2,4/8/2022,0
GC9QZKV,2,2.5,4/7/2022,0
GC9QZKR,2,2.5,4/7/2022,0
GC9QZKQ,2,2.5,4/7/2022,0
GC9QZKJ,2,2.5,4/7/2022,0
GC9QZGP,1.5,2.5,4/7/2022,4
GC9QZG9,2,2,4/7/2022,0
GC9QZC9,1.5,1.5,4/7/2022,8
GC9QN0A,2.5,2.5,4/7/2022,4
GC9R1E2,1.5,1.5,4/6/2022,4
GC9R0F4,2,2,4/6/2022,1
GC9QYK2,2,3,4/6/2022,2
GC9QYK1,2,3,4/6/2022,2
GC9QYK0,2,3,4/6/2022,2
GC9QYJX,2,3,4/6/2022,2
GC9QYJV,2,3,4/6/2022,2
GC9QYJT,2,3,4/6/2022,2
GC9QYJQ,2,3,4/6/2022,2
GC9QYJN,2,3,4/6/2022,2
GC9QYJM,2,3,4/6/2022,1
GC9QYJK,2,3,4/6/2022,2
GC9QYJJ,2,3,4/6/2022,2
GC9QYJG,2,3,4/6/2022,2
GC9QYJC,2,3,4/6/2022,2
GC9QYJA,2,3,4/6/2022,2
GC9QYJ7,2,3,4/6/2022,2
GC9QYJ4,2,3,4/6/2022,2
GC9QYJ1,2,3,4/6/2022,2
GC9QYHY,2,3,4/6/2022,2
GC9QYHW,2,3,4/6/2022,2
GC9QYHT,2,3,4/6/2022,2
GC9QYHR,2,3,4/6/2022,2
GC9QYHQ,2,3,4/6/2022,2
GC9QYHP,2,3,4/6/2022,2
GC9QYHN,2,3,4/6/2022,2
GC9QYHM,2,3,4/6/2022,2
GC9QYHK,2,3,4/6/2022,2
GC9QYHJ,2,3,4/6/2022,2
GC9QYHG,2,3,4/6/2022,1
GC9QYHF,2,3,4/6/2022,3
GC9QYHE,2,3,4/6/2022,2
GC9QYFV,2,2,4/6/2022,0
GC9QYFP,2,2,4/6/2022,0
GC9QYFN,2,3,4/6/2022,3
GC9QYFM,2,2,4/6/2022,0
GC9QYFF,2,2,4/6/2022,0
GC9QYF9,2,2,4/6/2022,0
GC9QYF7,2,2,4/6/2022,0
GC9QYF3,2,2,4/6/2022,0
GC9QYF0,2,2,4/6/2022,0
GC9QYEZ,2,2,4/6/2022,1
GC9QYEX,2,2,4/6/2022,0
GC9QYER,4,3,4/6/2022,2
GC9QYEN,1.5,1.5,4/6/2022,1
GC9QYE0,2,2,4/6/2022,0
GC9QYDZ,2,2,4/6/2022,0
GC9QYDY,2,2,4/6/2022,0
GC9QYDT,2,2,4/6/2022,0
GC9QYDR,2,2,4/6/2022,0
GC9QYDN,2,2,4/6/2022,0
GC9QYDM,2,2,4/6/2022,0
GC9QYDJ,2,2,4/6/2022,0
GC9QYDG,2,2,4/6/2022,0
GC9QYDD,2,2,4/6/2022,0
GC9QYD9,2,2,4/6/2022,0
GC9QYD5,2,2,4/6/2022,0
GC9QYD2,2,2,4/6/2022,0
GC9QYCR,2,2,4/6/2022,0
GC9QYCN,2,2,4/6/2022,0
GC9QYCM,2,2,4/6/2022,0
GC9QYCF,2,2,4/6/2022,0
GC9QYCE,2,2,4/6/2022,0
GC9QYCB,2,2,4/6/2022,0
GC9QYC9,2,2,4/6/2022,0
GC9QYC6,2,2,4/6/2022,0
GC9QYBZ,2,2,4/6/2022,0
GC9QYBV,2,2,4/6/2022,0
GC9QYBQ,2,2,4/6/2022,0
GC9QYBJ,2,2,4/6/2022,0
GC9QYBF,2,2,4/6/2022,0
GC9QY6D,1.5,1.5,4/6/2022,8
GC9QVV2,2.5,2.5,4/4/2022,2
GC9QVP3,1,1.5,4/4/2022,1
GC9QVEG,1.5,3,4/3/2022,0
GC9QTTZ,1.5,1.5,4/3/2022,0
GC9QTTW,1.5,1.5,4/3/2022,1
GC9QTTF,2,2,4/3/2022,0
GC9QTTC,2,2,4/3/2022,0
GC9QTT8,2,2,4/3/2022,0
GC9QTT7,2,2,4/3/2022,0
GC9QTT6,2,2,4/3/2022,0
GC9QTT5,2,2,4/3/2022,0
GC9QTT4,2,2,4/3/2022,0
GC9QTT1,2,2,4/3/2022,0
GC9QTRY,2,2,4/3/2022,0
GC9QTRV,2,2,4/3/2022,0
GC9QTRM,2,2,4/3/2022,1
GC9QTRK,2,2,4/3/2022,0
GC9QTRH,2,2,4/3/2022,0
GC9QTRE,2,2,4/3/2022,0
GC9QTRD,2,2,4/3/2022,2
GC9QTRA,2,2,4/3/2022,0
GC9QTR7,2,2,4/3/2022,0
GC9QTR3,2,2,4/3/2022,0
GC9QTR0,2,2,4/3/2022,0
GC9QTQZ,2,2,4/3/2022,1
GC9QTQW,2,2,4/3/2022,0
GC9QTQT,2,2,4/3/2022,1
GC9QTQQ,2,2,4/3/2022,0
GC9QTQN,2,2,4/3/2022,0
GC9QTQK,2,2,4/3/2022,0
GC9QTQJ,2,2,4/3/2022,0
GC9QTQF,2,2,4/3/2022,0
GC9QTQA,2,2,4/3/2022,0
GC9QTQ7,2,2,4/3/2022,0
GC9QTQ1,2,2,4/3/2022,0
GC9QTPT,2,2,4/3/2022,0
GC9QTPQ,2,2,4/3/2022,0
GC9QTM9,1.5,1,4/3/2022,0
GC9QTG8,3,2,4/3/2022,15
GC9QTEW,2,2,4/3/2022,0
GC9QTER,2,2,4/3/2022,0
GC9QTEK,2,2,4/3/2022,0
GC9QTEJ,2,2,4/3/2022,1
GC9QTEE,2,2,4/3/2022,0
GC9QTE8,2,2,4/3/2022,0
GC9QTE6,2,2,4/3/2022,0
GC9QTDZ,2,2,4/3/2022,0
GC9QTDN,2,2,4/3/2022,0
GC9QTDG,2,2,4/3/2022,0
GC9QTDA,2,2,4/3/2022,0
GC9QTD1,2,2,4/3/2022,0
GC9QTCR,2,2,4/3/2022,0
GC9QTCJ,2,2,4/3/2022,0
GC9QTCB,2,2,4/3/2022,0
GC9QT9T,2,2,4/3/2022,0
GC9QRTP,1.5,1.5,4/3/2022,4
GC9QRRN,1.5,1.5,4/3/2022,7
GC9QR7T,3,3.5,4/3/2022,0
GC9R1BJ,2.5,2.5,4/2/2022,0
GC9QZ2X,2,2,4/2/2022,0
GC9QQHE,1,1,4/2/2022,5
GC9QQ93,2.5,2,4/2/2022,2
GC9QB9Q,2.5,3,4/2/2022,3
GC9PWT0,3,1.5,4/2/2022,8
GC9P789,1.5,2.5,4/2/2022,15
GC9QPA9,2,2,4/1/2022,0
GC9QPA7,2,2,4/1/2022,0
GC9QPA6,2,2,4/1/2022,0
GC9QPA5,2,2,4/1/2022,0
GC9QPA1,2,2,4/1/2022,0
GC9QPA0,2,2,4/1/2022,0
GC9QP9Y,2,2,4/1/2022,0
GC9QP9W,2,2,4/1/2022,0
GC9QP9V,2,2,4/1/2022,0
GC9QP9N,2,2,4/1/2022,0
GC9QP9J,2,2,4/1/2022,0
GC9QP9G,2,2,4/1/2022,0
GC9QP9C,2,2,4/1/2022,0
GC9QP8Z,2.5,3,4/1/2022,0
GC9QP8X,2.5,3,4/1/2022,0
GC9QP8V,2.5,3,4/1/2022,1
GC9QP8R,2.5,3,4/1/2022,0
GC9QP8Q,2,2,4/1/2022,1
GC9QP8M,2,2,4/1/2022,0
GC9QP8G,2.5,3,4/1/2022,0
GC9QP8D,2.5,3,4/1/2022,1
GC9QP8B,2.5,3,4/1/2022,0
GC9QP88,2.5,3,4/1/2022,0
GC9QP86,2.5,3,4/1/2022,0
GC9QP83,2.5,3,4/1/2022,0
GC9QP81,2.5,3,4/1/2022,0
GC9QP7W,2.5,3,4/1/2022,0
GC9QP7V,2.5,3,4/1/2022,0
GC9QP7Q,2.5,3,4/1/2022,0
GC9QP7N,2.5,3,4/1/2022,0
GC9QP7J,2.5,3,4/1/2022,0
GC9QP7H,2.5,3,4/1/2022,0
GC9QP7E,2.5,3,4/1/2022,0
GC9QP78,2.5,3,4/1/2022,0
GC9QP74,2.5,3,4/1/2022,2
GC9QJRX,2,2,3/29/2022,0
GC9QJRW,2,2,3/29/2022,0
GC9QJRP,2,2,3/29/2022,0
GC9QJRN,2,2,3/29/2022,0
GC9QJRJ,2,2,3/29/2022,0
GC9QJRF,2,2,3/29/2022,3
GC9QJRD,2,2,3/29/2022,3
GC9QJRB,2,2,3/29/2022,3
GC9QJR9,2,2,3/29/2022,4
GC9QJR5,2,2,3/29/2022,0
GC9QJQX,2,2,3/29/2022,1
GC9QJQT,2,2,3/29/2022,3
GC9QJQN,2,2,3/29/2022,3
GC9QJQC,2,2,3/29/2022,1
GC9QJGD,1.5,1.5,3/29/2022,3
GC9QJFV,2,1.5,3/29/2022,0
GC9QJF7,1.5,1,3/29/2022,0
GC9QJEV,1,1,3/29/2022,4
GC9QJEJ,1.5,1,3/29/2022,6
GC9QHET,3,3,3/28/2022,0
GC9QH76,3.5,1.5,3/28/2022,5
GC9QH4R,2,2,3/28/2022,1
GC9QH42,2,1.5,3/28/2022,8
GC9QH14,1.5,1.5,3/28/2022,1
GC9QDTD,3,2,3/28/2022,9
GC9QJW7,2,2,3/27/2022,4
GC9QG3P,2.5,2,3/27/2022,1
GC9QG39,3,2,3/27/2022,1
GC9QG34,3,2,3/27/2022,0
GC9QG31,3,2,3/27/2022,0
GC9QG2Q,3,2,3/27/2022,0
GC9QG2P,2.5,2,3/27/2022,0
GC9QG2N,3,2,3/27/2022,0
GC9QG2G,2.5,2,3/27/2022,0
GC9QG1T,2.5,2,3/27/2022,0
GC9QG1K,3,2,3/27/2022,0
GC9QG1F,2.5,2,3/27/2022,0
GC9QG19,2,2,3/27/2022,0
GC9QG08,4,1.5,3/27/2022,16
GC9QFY4,1,1,3/27/2022,2
GC9QFXD,1.5,1.5,3/27/2022,0
GC9QFX7,1.5,1.5,3/27/2022,2
GC9QFRJ,1,1,3/27/2022,0
GC9QDX0,1.5,1.5,3/26/2022,0
GC9QDJ5,1,1.5,3/26/2022,1
GC9QD6Y,2,2,3/26/2022,0
GC9QD5V,3,3,3/26/2022,0
GC9QAX2,1.5,1.5,3/26/2022,14
GC9QCBB,2.5,1.5,3/25/2022,1
GC9QCB2,2.5,1.5,3/25/2022,0
GC9QCAT,2.5,1.5,3/25/2022,0
GC9QCAJ,1.5,1.5,3/25/2022,3
GC9QCAF,1.5,1.5,3/25/2022,0
GC9QCAB,1.5,1.5,3/25/2022,0
GC9QCA6,1.5,1.5,3/25/2022,0
GC9QCA0,1.5,1.5,3/25/2022,0
GC9QC9T,1.5,1.5,3/25/2022,1
GC9QC9D,1.5,1.5,3/25/2022,2
GC9QC92,1.5,1.5,3/25/2022,2
GC9QC8R,2,1.5,3/25/2022,2
GC9QC8J,2.5,1.5,3/25/2022,0
GC9QC8C,1.5,1.5,3/25/2022,1
GC9QC72,2,1.5,3/25/2022,0
GC9QC60,2,2.5,3/25/2022,2
GC9QB3H,1.5,1.5,3/24/2022,0
GC9Q9G5,2.5,2.5,3/23/2022,0
GC9Q8RD,2.5,2,3/22/2022,0
GC9Q8R4,2.5,2,3/22/2022,0
GC9P5KD,1.5,1,3/22/2022,44
GC9Q7JE,2,2,3/21/2022,1
GC9Q7HG,2,1.5,3/21/2022,0
GC9Q7FW,2,1,3/21/2022,9
GC9Q7D8,4,2,3/21/2022,1
GC9Q7K9,2,1.5,3/20/2022,12
GC9Q69Y,1.5,2,3/20/2022,0
GC9Q69X,2,3,3/20/2022,0
GC9Q65V,3,1.5,3/20/2022,4
GC9Q5Y8,1.5,1.5,3/20/2022,12
GC9QGJX,2.5,2.5,3/19/2022,1
GC9Q7HF,2.5,2.5,3/19/2022,1
GC9Q3CE,2,3,3/19/2022,1
GC9Q2KY,2,2,3/18/2022,0
GC9Q2KT,2,2,3/18/2022,0
GC9Q22A,2,3,3/18/2022,2
GC9Q228,2,3,3/18/2022,1
GC9Q226,2,3,3/18/2022,1
GC9Q222,2,3,3/18/2022,0
GC9Q21Y,2,3,3/18/2022,0
GC9Q21T,2,3,3/18/2022,1
GC9Q21Q,2,3,3/18/2022,0
